iso3_code,connectivity_govt,school_id_giga,num_students,num_classrooms,connectivity,school_id_govt,school_name,latitude,longitude,education_level,connectivity_type_govt,admin1,admin1_id_giga,admin2,admin2_id_giga,num_computers,num_teachers,source_lat_lon,country,unicef_region,itu_region,continent
BIH,Yes,2c345c2e-7bbe-3090-984b-81867df56ea6,22,2,No,B-2-B-18,"JU OŠ ""ĆORALIĆI"" PŠ Gornji Ćoralići",44.98147964477540,15.90137004852300,Primary,Drugo (molimo navedite),Federacija Bosne i Hercegovine,BIH002,Unsko-Sanski,BIH002001,1,2,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,2cb460ed-a50d-371e-827a-1ebc6d7e527f,617,21,Yes,I-2-B-36,Osnovna škola Ruđera Boškovića Grude,43.369266510009800,17.416086196899400,Primary,(A)DSL internet,Federacija Bosne i Hercegovine,BIH002,Zapadnohercegovački,BIH002008,2,70,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,No,2cd92a23-1e99-3dd5-8f6a-5c6c1041355b,34,7,No,L-10-B-558,"ЈУ ОШ ""МИЛОШ ЦРЊАНСКИ"" ПОТОЧАНИ",44.81413269042970,17.491539001464800,Primary,Не постоји активна интернет веза,Republika Srpska,BIH001,Banja Luka,BIH001001,0,15,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,No,2ce180f7-8251-3d35-abb6-9eb84861bcc7,18,4,No,L-10-A-221,"ЈУ ОШ ''МЕША СЕЛИМОВИЋ'' НАСЕОБИНА ЛИШЊА, ПО ЛИШЊА",44.87452697753910,17.534603118896500,Primary,Не постоји активна интернет веза,Republika Srpska,BIH001,Banja Luka,BIH001001,2,3,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,No,2cf5c1bf-3a1a-3e3c-9758-86fa5969d598,36,3,No,E-6-A-107,"JU OŠ ""Ćamil Sijarić"" Nemila - PŠ Bistrica",44.358680725097700,17.90427589416500,Primary,Ne postoji aktivna internet veza,Federacija Bosne i Hercegovine,BIH002,Zeničko-Dobojski,BIH002004,0,2,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,2d06268e-2e0b-3e74-be8e-96bb71e6633b,287,11,Yes,G-4-B-93,"JU OŠ ""Dolac",44.22114181518560,17.6716365814209,Primary,(A)DSL internet,Federacija Bosne i Hercegovine,BIH002,Srednjobosanski,BIH002006,30,31,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,2d11f14f-a4ae-3114-b870-01fbfc8c26df,942,16,Yes,L-12-D-620,ЈУ Економска школа Бања Лука,44.782440185546900,17.14862060546880,Other,(A)DSL интернет,Republika Srpska,BIH001,Banja Luka,BIH001001,106,64,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,2d138ce5-7e25-3202-b13e-03c712703cbc,219,8,Yes,I-2-B-65,Osnovna škola fra Stipana Vrljića Sovići,43.38850021362310,17.595399856567400,Primary,(A)DSL internet,Federacija Bosne i Hercegovine,BIH002,Zapadnohercegovački,BIH002008,29,25,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,No,2d37bbed-18f6-3ed0-b4f6-3595dbb339c6,11,2,No,L-27-A-275,"ЈАВНА УСТАНОВА ОСНОВНА ШКОЛА ""ДЕСАНКА МАКСИМОВИЋ"" СТАНАРИ, ПОДРУЧНО ОДЈЕЉЕЊЕ ЈЕЛАЊСКА",44.78676223754880,17.880935668945300,Primary,Не постоји активна интернет веза,Republika Srpska,BIH001,Doboj,BIH001003,1,3,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,2da1abbf-80fd-37bb-a8f5-95ca898a0d2a,180,11,Yes,C-3-B-20,Osnovna škola fra Ilije Starčevića Tolisa,45.0403938293457,18.643339157104500,Primary,(A)DSL internet,Federacija Bosne i Hercegovine,BIH002,Posavski,BIH002002,21,28,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,2df3b637-465d-3474-bad9-e132883f4668,142,7,Yes,I-2-E-19,Osnovna glazbena škola Grude,43.36581802368160,17.420377731323200,Other,Dial-up internet,Federacija Bosne i Hercegovine,BIH002,Zapadnohercegovački,BIH002008,12,12,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,2e3d50e8-97a7-3a2f-a939-cf6f1cbf7e65,4,1,Yes,A-0-A-21,"JU DVANAESTA OSNOVNA ŠKOLA ULICE, P.O. VITANOVIĆI",44.85113525390630,18.67340087890630,Primary,(A)DSL internet,Distrikt Brčko,BIH003,Distrikt Brčko,BIH003001,1,1,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,2e60fc9d-8a69-315a-ae1d-e9d1dd1b693f,255,14,Yes,L-13-I-306,ЈУ Средњошколски центар Челинац,44.72483825683590,17.322071075439500,Secondary,Кабловски интернет,Republika Srpska,BIH001,Banja Luka,BIH001001,3,35,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,No,2e650293-9120-38cc-b938-30cbfa895493,5,2,No,H-9-A-60,OSNOVNA ŠKOLA KRUŠEVO MOSTAR PO Miljkovići,43.32676696777340,17.757511138916000,Primary,Ne postoji aktivna internet veza,Federacija Bosne i Hercegovine,BIH002,Hercegovačko-Neretvanski,BIH002007,0,3,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,2e66dcd9-d20c-34d7-bb56-c7e996649c29,1156,40,Yes,D-1-I-101,"JAVNA USTANOVA MJEŠOVITA SREDNJA ŠKOLA ""HASAN KIKIĆ"" GRADAČAC",44.8841667175293,18.396015167236300,Secondary,Kablovski internet,Federacija Bosne i Hercegovine,BIH002,Tuzlanski,BIH002003,128,105,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,No,2e75f9d1-a95d-305b-9ba1-edb8e6f3b02f,43,5,No,I-1-A-58,"OSNOVNA ŠKOLA IVANA MAŽURANIĆA POSUŠJE, PODRUČNA ŠKOLA ČITLUK",43.48588180541990,17.293977737426800,Primary,Ne postoji aktivna internet veza,Federacija Bosne i Hercegovine,BIH002,Zapadnohercegovački,BIH002008,2,4,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,2e9d10dc-9448-3966-8a8e-d36d930a5578,8,2,Yes,L-37-A-526,"ЈУ Основна школа ""Петар Кочић"" Козлук",44.494266510009800,19.070329666137700,Primary,(A)DSL интернет,Republika Srpska,BIH001,Vlasenica,BIH001007,0,1,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,2ea0c11e-dd75-3d85-84d8-f8d2c75f6183,42,32,Yes,J-4-H-67,Javna ustanova Centar za slijepu i slabovidnu djecu i omladinu,43.839866638183600,18.336149215698200,Other,Fiber-optički internet,Federacija Bosne i Hercegovine,BIH002,Sarajevo,BIH002009,43,31,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,2ebe31d0-2f86-352c-9b8c-62a0b1c54a42,642,20,Yes,L-25-B-399,"ЈУ Основна школа ""Свети Сава"" Модрича",44.956600189209000,18.298574447631800,Primary,(A)DSL интернет,Republika Srpska,BIH001,Doboj,BIH001003,42,40,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,No,2ec88fb2-9730-3755-81f2-c8abc1856af8,39,3,No,L-29-A-438,"ЈУ ОШ ""Иво Андрић"" -ПО Горњи Теслић",44.5865592956543,17.79655647277830,Primary,Не постоји активна интернет веза,Republika Srpska,BIH001,Banja Luka,BIH001001,1,6,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,2ed03f86-8d8a-376a-b8d5-25858f0a476f,213,11,Yes,L-30-B-596,ЈУ Основна школа ''Обудовац'' Обудовац,44.96782684326170,18.597389221191400,Primary,(A)DSL интернет,Republika Srpska,BIH001,Doboj,BIH001003,33,30,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,2edb6ce4-74b0-36b9-8017-68b30e750aac,43,13,Yes,L-63-E-570,"JУ Музичка школа ""Требиње"", Требиње",42.71067810058590,18.342470169067400,Other,(A)DSL интернет,Republika Srpska,BIH001,Trebinje,BIH001006,12,27,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,2ef969cc-7175-3305-ad4d-2ac737e32295,364,11,Yes,L-12-G-75,JU Politehnička škola Banja Luka,44.77091979980470,17.190093994140600,Other,(A)DSL интернет,Republika Srpska,BIH001,Banja Luka,BIH001001,51,39,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,2efab9de-616a-3aab-b330-1350d684d66d,373,13,Yes,L-30-B-296,"ЈАВНА УСТАНОВА ОСНОВНА ШКОЛА""ШАМАЦ"" ШАМАЦ",45.0527229309082,18.46149253845220,Primary,Друго (молимо наведите),Republika Srpska,BIH001,Doboj,BIH001003,12,30,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,301a819c-2ff5-32f8-93f1-04b49b42f288,753,22,Yes,E-7-B-71,"OŠ ""MULA MUSTAFA BAŠESKIJA"" KAKANJ",44.135841369628900,18.12528419494630,Primary,Kablovski internet,Federacija Bosne i Hercegovine,BIH002,Zeničko-Dobojski,BIH002004,37,59,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,301afcbe-0670-3754-8c35-5c54ff661e8d,36,4,Yes,J-1-A-12,"Područna škola ""Lješevo"" Lješevo",43.99238586425780,18.223905563354500,Primary,Kablovski internet,Federacija Bosne i Hercegovine,BIH002,Sarajevo,BIH002009,1,3,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,303360fd-c2fa-34de-a672-94b63a7d84e9,53,3,Yes,E-3-A-132,"JU ""Prva osnovna škola"" Maglaj PŠ Moševac",44.598167419433600,18.079429626464800,Primary,(A)DSL internet,Federacija Bosne i Hercegovine,BIH002,Zeničko-Dobojski,BIH002004,0,3,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,3065b490-eaa5-3c2f-acaa-6904a66f62af,353,18,Yes,D-6--I-116,JU Mješovita srednja mašinska škola Tuzla,44.43431091308590,18.771581649780300,Secondary,(A)DSL internet,Federacija Bosne i Hercegovine,BIH002,Tuzlanski,BIH002003,50,40,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,No,307528a2-e0d3-315e-8104-3b81aabe2aac,92,4,No,L-53-E-225,"Јавна установа Основна музичка школа ""Свети Роман Мелод"" Невесиње -Подручно одјељење Гацко",43.167022705078100,18.53542137146000,Other,Не постоји активна интернет веза,Republika Srpska,BIH001,Trebinje,BIH001006,0,11,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,30d9537e-45bb-3943-bb4a-af7589b6c250,614,25,Yes,G-4-D-157,JU Mješovita srednja tehnička škola Travnik,44.16780090332030,17.656299591064500,Other,Kablovski internet,Federacija Bosne i Hercegovine,BIH002,Srednjobosanski,BIH002006,63,57,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,No,30f4743b-8862-3a44-8933-d8287344e166,37,3,No,E-6-A-100,"JU OŠ ""Ćamil Sijarić"" Nemila - PŠ Starina",44.36735916137700,17.916519165039100,Primary,Ne postoji aktivna internet veza,Federacija Bosne i Hercegovine,BIH002,Zeničko-Dobojski,BIH002004,0,3,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,3152de84-135f-3f02-92aa-36e3e7cc34ed,33,3,Yes,B-5-A-164,"Javna ustanova Osnovna škola ""Mirsad Salkić"" Čava-Bužim",45.06768035888670,16.102447509765600,Primary,(A)DSL internet,Federacija Bosne i Hercegovine,BIH002,Unsko-Sanski,BIH002001,6,6,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,3213676c-7f9c-38c2-9190-cc9ced242b1d,346,14,Yes,A-0-B-16,Peta osnovna škola,44.85939025878910,18.802278518676800,Primary,(A)DSL internet,Distrikt Brčko,BIH003,Distrikt Brčko,BIH003001,22,25,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,No,32139a6a-211a-370f-9030-e70abebec295,13,2,No,H-7-A-37,Osnovna Škola Stolac - Područna škola Masline,43.09382629394530,17.91642189025880,Primary,Ne postoji aktivna internet veza,Federacija Bosne i Hercegovine,BIH002,Hercegovačko-Neretvanski,BIH002007,0,2,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,No,3216b23f-3fec-3702-9537-bfec152c1837,25,8,No,B-4-A-147,"Javna ustanova Osnovna škola ""Jezerski"" Bosanska Krupa",44.99821853637700,16.062421798706100,Primary,Ne postoji aktivna internet veza,Federacija Bosne i Hercegovine,BIH002,Unsko-Sanski,BIH002001,2,2,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,No,3218d7cf-a1cd-326c-b917-b1048e336435,9,2,No,B-7-A-91,"PŠ ""Skucani Vakuf"", JU OŠ ""Fajtovci",44.785160064697300,16.458742141723600,Primary,Ne postoji aktivna internet veza,Federacija Bosne i Hercegovine,BIH002,Unsko-Sanski,BIH002001,0,3,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,No,32b70c14-76e9-3800-b67a-e8bf25512633,18,2,No,D-4-A-188,Područna škola Berkovica,44.61605453491210,18.420608520507800,Primary,Ne postoji aktivna internet veza,Federacija Bosne i Hercegovine,BIH002,Tuzlanski,BIH002003,2,2,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,32da71de-79f5-31cf-bcb2-250ef28fca3b,5,1,No,L-20-A-143,"ЈУ ОШ ,,Немања Влатковић""-Шипово-ПО Волари",44.2867431640625,17.136396408081100,Primary,Друго (молимо наведите),Republika Srpska,BIH001,Banja Luka,BIH001001,0,1,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,32df6976-3a8a-35b8-96cc-a624c0f16bf6,173,10,Yes,I-3-E-53,Glazbena škola Ljubuški,43.19892883300780,17.546833038330100,Other,(A)DSL internet,Federacija Bosne i Hercegovine,BIH002,Zapadnohercegovački,BIH002008,5,20,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,3349c108-d215-32c4-ba8e-b9172efee479,171,11,Yes,D-4-B-211,Javna ustanova Osnovna škola ''Turija'' Turija,44.519500732421900,18.43069076538090,Primary,Drugo (molimo navedite),Federacija Bosne i Hercegovine,BIH002,Tuzlanski,BIH002003,16,24,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,334ffc3d-4d75-3918-8cd1-61139c85200c,681,20,Yes,L-55-B-117,"ЈУ ОШ ""Свети Сава"" Гацко",42.72291946411130,18.35663414001470,Primary,Фибер-оптички интернет,Republika Srpska,BIH001,Trebinje,BIH001006,102,67,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,3388f7c5-3783-37b8-84f4-c1fdf2ed1e22,266,18,Yes,L-26-G-608,"JU Ugostiteljska i trgovinska skola, Doboj",44.72890853881840,18.080759048461900,Other,Кабловски интернет,Republika Srpska,BIH001,Doboj,BIH001003,32,36,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,33f0439f-bddf-3835-b1e5-4303b5c79438,776,27,Yes,G-4-B-124,"JAVNA USTANOVA OSNONA ŠKOLA ""TRAVNIK",44.22542190551760,17.65509605407720,Primary,(A)DSL internet,Federacija Bosne i Hercegovine,BIH002,Srednjobosanski,BIH002006,28,60,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,No,3440b3fa-81e2-3729-b049-24645c78ea81,1,2,No,G-4-A-60,"JU OŠ ""KARAULA"" PŠ HAMAMDŽIĆI",44.272483825683600,17.459978103637700,Primary,Ne postoji aktivna internet veza,Federacija Bosne i Hercegovine,BIH002,Srednjobosanski,BIH002006,0,3,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,No,348c4659-b26e-3c46-8402-6f38af114602,7,2,No,D-13-A-117,JU OŠ ''STUPARI'' KLADANJ PODRUČNA ŠKOLA ''BRLOŠCI'',44.284061431884800,18.701679229736300,Primary,Ne postoji aktivna internet veza,Federacija Bosne i Hercegovine,BIH002,Tuzlanski,BIH002003,0,1,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,34b3afea-a8dd-320d-b297-bd86f4a1e16c,158,15,Yes,L-59-B-571,"ЈУ Основна школа ""Рудо",43.787879943847700,19.2905216217041,Primary,(A)DSL интернет,Republika Srpska,BIH001,Foča,BIH001004,9,23,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,No,34c59387-d4cb-32f3-b002-0a59639f18e2,42,3,No,B-3-A-108,"JU OŠ ""Kamenica"" PŠ Vikići",44.893211364746100,15.776158332824700,Primary,Ne postoji aktivna internet veza,Federacija Bosne i Hercegovine,BIH002,Unsko-Sanski,BIH002001,0,4,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,34d58f0c-421f-3064-85c6-668c9818e1ec,577,22,Yes,L-29-B-635,"ЈУ Основна школа ""Вук Караџић"" Теслић",44.60191345214840,17.810405731201200,Primary,(A)DSL интернет,Republika Srpska,BIH001,Banja Luka,BIH001001,27,44,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,34f542d8-807e-3365-b8ea-c7bb154844bf,178,14,Yes,B-3-B-112,"JU OŠ ""Kamenica",44.84451675415040,15.828227043151900,Primary,(A)DSL internet,Federacija Bosne i Hercegovine,BIH002,Unsko-Sanski,BIH002001,10,24,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,34ffb928-5993-3443-826b-ab409c7260d4,43,6,Yes,G-1-B-85,"Osnovna škola ""Berta Kučera"" Jajce - Područna škola Vlasinje",44.43101501464840,17.21678924560550,Primary,Fiber-optički internet,Federacija Bosne i Hercegovine,BIH002,Srednjobosanski,BIH002006,0,8,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,35098ca1-14fd-3125-9d7e-63bb2188e879,38,8,Yes,K-4-B-3,"OŠ Ivan Goran Kovačić, PŠ Orguz",43.77449417114260,16.862228393554700,Primary,(A)DSL internet,Federacija Bosne i Hercegovine,BIH002,Kanton 10,BIH002010,7,16,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,351bc280-f5a2-359d-b1d5-d180ba8d33cf,13,3,Yes,L-33-A-90,"ЈУ ОШ ""СТЕВАН НЕМАЊА"" ДРАГАЉЕВАЦ ГОРЊИ ПО ЧАЂАВИЦА СРЕДЊА",44.806358337402300,18.97315216064450,Primary,(A)DSL интернет,Republika Srpska,BIH001,Bijeljina,BIH001002,0,2,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,35699471-9af2-3108-8156-3d1b58f05d78,178,10,Yes,L-26-B-471,"ЈУ ОШ ""Радоје Домоновић"" Осјечани Горњи",44.833587646484400,18.114032745361300,Primary,(A)DSL интернет,Republika Srpska,BIH001,Doboj,BIH001003,7,28,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,357013c9-1121-332c-8d4f-ff6b3799141f,627,12,Yes,J-5-B-73,"JU OŠ ""Zahid Baručija"" Vogošća",43.89824676513670,18.348661422729500,Primary,Kablovski internet,Federacija Bosne i Hercegovine,BIH002,Sarajevo,BIH002009,17,44,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,35cf679c-08b3-3853-8a93-4edeed877804,43,8,Yes,K-4-B-23,Osnovna Škola Fra Lovro Karaula Livno P.Š. Ljubunčić,43.88694763183590,16.839292526245100,Primary,(A)DSL internet,Federacija Bosne i Hercegovine,BIH002,Kanton 10,BIH002010,15,17,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,No,35d4bd58-2db6-311f-bad4-005308e25dbe,12,4,No,E-6-E-50,PRIVATNA OSNOVNA MUZICKA I BALETSKA SKOLA AMADEUS - ZENICA,44.19678497314450,17.908660888671900,Other,Ne postoji aktivna internet veza,Federacija Bosne i Hercegovine,BIH002,Zeničko-Dobojski,BIH002004,0,5,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,362297d6-1a17-3c78-a389-75aa4c8bd698,583,15,Yes,J-3-B-29,"JU ""Deseta osnovna škola"" Ilidža",43.84199905395510,18.27780532836910,Primary,Fiber-optički internet,Federacija Bosne i Hercegovine,BIH002,Sarajevo,BIH002009,44,53,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,368fd3d7-5ad5-3de7-bd4b-ad704a26be8b,6,3,Yes,L-9-A-652,"ЈУ ОШ ""ВУК КАРАЏИЋ"" СИТНЕШИ, ПО ГОРЊА ЛЕПЕНИЦА",45.098201751709000,17.520523071289100,Primary,(A)DSL интернет,Republika Srpska,BIH001,Banja Luka,BIH001001,0,1,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,36fbcdc3-c08b-3127-9e62-38a2011d9bef,92,3,Yes,E-2-A-16,"JU OŠ""Džemal Bijedić"" Piljužići",44.676876068115200,17.924945831298800,Primary,(A)DSL internet,Federacija Bosne i Hercegovine,BIH002,Zeničko-Dobojski,BIH002004,3,5,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,No,3717b76d-86ed-3d5d-b867-6d8ab79794fd,55,4,No,G-11-B-72,Osnovna škola Kiseljak 1 Bilalovac,44.02449417114260,17.99397850036620,Primary,Ne postoji aktivna internet veza,Federacija Bosne i Hercegovine,BIH002,Srednjobosanski,BIH002006,0,4,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,372952c7-fdf9-38ec-89c1-5fe4454b21a2,621,19,Yes,J-3-B-114,Sedma osnovna škola,43.848304748535200,18.24506950378420,Primary,Fiber-optički internet,Federacija Bosne i Hercegovine,BIH002,Sarajevo,BIH002009,44,44,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
